,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
90,Q1958564,Kostroma Airport,UUBA,KMW,277393,41.02,57.796666666667,136,,,8601,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Kostroma_Airport,KMW,,,,
91,Q2992490,Kursk Vostochny Airport,UUOK,URS,,36.296666666667,51.751666666667,209,,,103222,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Kursk_Vostochny_Airport,URS,UUOK,,,
92,Q1431886,Lipetsk Airport,UUOL,LPK,503216,39.538333333333,52.703333333333,178,,,63821,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Lipetsk_Airport,LPK,UUOL,,,
93,Q186614,Domodedovo International Airport,UUDD,DME,12455682,37.906111111111,55.408611111111,179.2227528,3800,,33039501,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Russia,https://en.wikipedia.org/wiki/Moscow_Domodedovo_Airport,DME,UUDD,"29,403,704","234,700",(2018)
94,Q192733,Sheremetyevo International Airport,UUEE,SVO,12455682,37.414722222222,55.972777777778,192,3700,,45836000,https://www.svo.aero/ru/press_center/press_releases/sheremetyevo-airport-served-over-28-point-4-million-passengers-in-2022,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,SVO,UUEE,"49,933,000","386,370",(2019)
95,Q273462,Vnukovo International Airport,UUWW,VKO,12455682,37.2675,55.596111111111,209.0932116,3500,,21487000,,https://en.wikipedia.org/wiki/Vnukovo_International_Airport,VKO,UUWW,"21,478,486","163,600",(2018)
96,Q1996169,Tambov Donskoye Airport,UUOT,TBW,4308,41.482777777778,52.805833333333,126,,,31826,https://www.favt.ru/public/materials//7/3/1/0/c/7310ce947182b9a1da6b2f757d1f9329.xlsx,https://en.wikipedia.org/wiki/Tambov_Donskoye_Airport,TBW,,,,
97,Q4415721,Semyazino Airport,UUBL,,,40.315,56.126666666667,169,,,3752,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Semyazino_Airport,,,,,
98,Q2444515,Voronezh International Airport,UUOO,VOZ,1050602,39.23,51.815,157,,,807500,https://en.wikipedia.org/wiki/List_of_the_busiest_airports_in_Russia,https://en.wikipedia.org/wiki/Voronezh_International_Airport,VOZ,UUOO,853,,(2019)
99,Q1147420,Tunoshna Airport,UUDL,IAR,601403,40.157369444444,57.560666666667,86.868171,,,98557,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Tunoshna_Airport,IAR,UUDL,,,
100,Q631156,Aldan Airport,UEEA,ADH,20595,125.4,58.6,683,1376,,3668,https://www.favt.ru/public/materials//4/3/a/9/7/43a97dc7930186c6dcb90c17e799a247.pdf,https://en.wikipedia.org/wiki/Aldan_Airport,ADH,UEEA,,,
