,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
103,Q8055625,Yorke Island Airport,YYKI,OKR,,143.40444444444,-9.7533333333333,3.048006,,,,,https://en.wikipedia.org/wiki/Yorke_Island_Airport,OKR,YYKI,,,
104,Q14302,Adelaide Airport,YPAD,ADL,1295714,138.53055555556,-34.945,6.096012,3100,8516171,8516171,https://www.bitre.gov.au/sites/default/files/documents/webairport_cy_1985-2019.xlsx,https://en.wikipedia.org/wiki/Adelaide_Airport,ADL,YPAD,"4,042,686","75,233",(2021/22)
105,Q14312,Ceduna Airport,YCDU,CED,1955,133.70972222222,-32.130555555556,23,,27044,27044,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Ceduna_Airport,CED,YCDU,"22,000",,(2016)
106,Q14316,Coober Pedy Airport,YCBP,CPD,1762,134.72166666667,-29.04,225,,10289,11705,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Coober_Pedy_Airport,CPD,YCBP,,,
107,Q14324,Kingscote Airport,YKSC,KGC,4250,137.52166666667,-35.713888888889,7,,43043,91962,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Kingscote_Airport,KGC,YKSC,"51,021","2,398",(2010/11[2])
108,Q14331,Mount Gambier Airport,YMTG,MGB,,140.78527777778,-37.745555555556,64,,85330,114888,https://www.bitre.gov.au/sites/default/files/documents/webairport_cy_1985-2019.xlsx,https://en.wikipedia.org/wiki/Mount_Gambier_Airport,MGB,YMTG,"92,261","4,149",(2010/11[1])
109,Q7089070,Olympic Dam Airport,YOLD,OLP,,136.877,-30.485,102,,75852,93056,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Olympic_Dam_Airport,OLP,YOLD,"72,215","1,875",(2010/11[1])
110,Q15101,Port Augusta Airport,YPAG,PUG,6562,137.71666666667,-32.506944444444,16,,,,,https://en.wikipedia.org/wiki/Port_Augusta_Airport,PUG,YPAG,,,
111,Q15102,Port Lincoln Airport,YPLC,PLO,14458,135.88027777778,-34.605277777778,4,,172234,197494,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Port_Lincoln_Airport,PLO,YPLC,"199,546","7,316",(2010/11[1])
112,Q15109,Whyalla Airport,YWHA,WYA,21751,137.51444444444,-33.058888888889,13,,78787,79166,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Whyalla_Airport,WYA,YWHA,"66,539","2,845",(2010/11[2])
113,Q15540,Burnie Airport,YWYY,BWT,,145.73111111111,-40.998888888889,16,,72472,150433,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Burnie_Airport,BWT,YWYY,"59,861","3,929",(2016/17[2])
114,Q15496,Devonport Airport,YDPO,DPO,23046,146.43027777778,-41.169722222222,8,,148332,293734,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Devonport_Airport,DPO,YDPO,"139,019","4,416",(2010/11[1])
115,Q15497,Flinders Island Airport,YFLI,FLS,776,147.99277777778,-40.091388888889,10,,22068,23233,https://data.gov.au/data/dataset/cc5d888f-5850-47f3-815d-08289b22f5a8/resource/f0fbdc3d-1a82-4671-956f-7fee3bf9d7f2/download/yed_pax_web.csv,https://en.wikipedia.org/wiki/Flinders_Island_Airport,FLS,YFLI,"19,821",,(2013–2014)
