,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
312,Q3498883,El Lencero Airport,MMJA,JAL,424755,-96.7975,19.475,953.1114762,,0,13930,https://www.gob.mx/afac/acciones-y-programas/estadistica-mensual-operativa-monthly-traffic-statistics,https://en.wikipedia.org/wiki/El_Lencero_Airport,JAL,MMJA,0,,(2021)
313,Q1432118,Manuel Crescencio Rejón International Airport,MMMD,MID,892363,-89.657777777778,20.936944444444,12,,2790649,3079618,http://www.sct.gob.mx/fileadmin/DireccionesGrales/DGAC-archivo/modulo5/producto-aeropuertos-2006-2019-feb-250319.xlsx,https://en.wikipedia.org/wiki/M%C3%A9rida_International_Airport,MID,MMMD,"3,079,618",,(2022)
314,Q1927552,General Leobardo C. Ruiz International Airport,MMZC,ZCL,309660,-102.68577,22.897395,2176.5810846,,475241,475241,http://www.sct.gob.mx/fileadmin/DireccionesGrales/DGAC-archivo/modulo5/producto-aptos-2006-2020-ene.xlsx,https://en.wikipedia.org/wiki/Zacatecas_International_Airport,ZCL,MMZC,"375,930",,(2022)
315,Q772823,Saint-Pierre Airport,LFVP,FSP,5412,-56.174166666667,46.763055555556,8.2296162,,38808,45636,https://www.ecologie.gouv.fr/sites/default/files/bulletin_stat_trafic_aerien_2019.pdf,https://en.wikipedia.org/wiki/Saint-Pierre_Airport,FSP,LFVP,,,
316,Q781851,Miquelon Airport,LFVM,MQC,596,-56.384444444444,47.095833333333,3.048006,,8514,18733,https://www.ecologie.gouv.fr/sites/default/files/bulletin_stat_trafic_aerien_2019.pdf,https://en.wikipedia.org/wiki/Miquelon_Airport,MQC,LFVM,,,
317,Q865724,Birmingham-Shuttlesworth International Airport,KBHM,BHM,200733,-86.752222222222,33.563888888889,196,3659.7336,3032150,3222689,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Birmingham%E2%80%93Shuttlesworth_International_Airport,BHM,KBHM,"2,689,679","104,847",(2022)
318,Q1656166,Dothan Regional Airport,KDHN,DHN,71072,-85.4494,31.3211,122.2250406,2590.4952,117720,117720,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Dothan_Regional_Airport,DHN,KDHN,"47,990","77,706",(2020)
319,Q2213419,Huntsville International Airport,KHSV,HSV,215006,-86.775,34.637222222222,192,3840.48,1445365,1552932,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Huntsville_International_Airport,HSV,KHSV,"1,201,105","65,273",(2022)
320,Q3566546,Mobile Regional Airport,KMOB,MOB,187041,-88.242777777778,30.691388888889,67,2591.4096,656490,833480,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Mobile_Regional_Airport,MOB,KMOB,"594,410","65,408",(2018)
321,Q3612935,Montgomery Regional Airport,KMGM,MGM,200603,-86.393888888889,32.300555555556,67.3609326,2749.296,389980,389980,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,MGM,KMGM,"164,680","61,547",(2020)
322,Q7059931,Northwest Alabama Regional Airport,KMSL,MSL,16275,-87.610277777778,34.745277777778,167.7927303,2040.3312,12248,12980,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport,MSL,KMSL,,"36,805",
323,Q651188,Adak Airport,PADK,ADK,316,-176.64611111111,51.878055555556,5.4864108,2374.392,6318,6318,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Adak_Airport,ADK,PADK,"4,062",340,(2015)
324,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Aleknagik_Airport,WKK,,36,930,(2015)
